P18YM_PB,PSINDER,VPH_NDACMM,VPH_SINCINT
84.0,104.0,63.0,52.0
31.0,39.0,18.0,17.0
16.0,15.0,9.0,12.0
45.0,56.0,21.0,18.0
13.0,5.0,10.0,6.0
24.0,28.0,13.0,17.0
32.0,19.0,19.0,20.0
27.0,43.0,17.0,14.0
24.0,26.0,12.0,11.0
10.0,9.0,21.0,20.0
587.0,791.0,462.0,439.0
10.0,3.0,3.0,3.0
14.0,16.0,8.0,10.0
14.0,21.0,12.0,10.0
59.0,104.0,63.0,49.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
15.0,24.0,9.0,10.0
5.0,12.0,7.0,5.0
16.0,7.0,7.0,6.0
0.0,0.0,0.0,0.0
7.0,31.0,16.0,15.0
79.0,124.0,70.0,63.0
11.0,23.0,6.0,9.0
30.0,42.0,34.0,33.0
23.0,16.0,5.0,8.0
8.0,7.0,8.0,7.0
19.0,24.0,14.0,10.0
0.0,0.0,0.0,0.0
38.0,54.0,21.0,19.0
12.0,4.0,4.0,6.0
17.0,48.0,11.0,13.0
20.0,10.0,17.0,16.0
6.0,15.0,13.0,13.0
3.0,4.0,5.0,5.0
22.0,27.0,11.0,11.0
34.0,39.0,27.0,22.0
14.0,10.0,6.0,5.0
37.0,23.0,20.0,22.0
39.0,56.0,47.0,46.0
10.0,21.0,7.0,10.0
6.0,11.0,3.0,4.0
14.0,33.0,13.0,14.0
14.0,33.0,13.0,14.0
55.0,26.0,26.0,40.0
18.0,4.0,6.0,10.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
16.0,7.0,21.0,21.0
8.0,6.0,8.0,7.0
6.0,0.0,6.0,7.0
6.0,24.0,9.0,12.0
0.0,0.0,0.0,0.0
1386.0,1504.0,624.0,599.0
704.0,1028.0,429.0,411.0
14.0,26.0,14.0,14.0
13.0,38.0,13.0,16.0
0.0,0.0,0.0,0.0
9.0,12.0,7.0,6.0
22.0,24.0,5.0,5.0
17.0,35.0,5.0,6.0
7.0,10.0,6.0,6.0
57.0,104.0,49.0,45.0
3.0,8.0,11.0,13.0
14.0,25.0,14.0,13.0
21.0,38.0,12.0,9.0
14.0,19.0,4.0,4.0
25.0,0.0,11.0,8.0
58.0,77.0,23.0,23.0
13.0,23.0,5.0,3.0
13.0,12.0,3.0,4.0
25.0,32.0,15.0,14.0
15.0,28.0,9.0,10.0
10.0,10.0,3.0,4.0
7.0,23.0,7.0,6.0
10.0,24.0,7.0,6.0
17.0,28.0,11.0,12.0
12.0,17.0,6.0,7.0
15.0,17.0,7.0,3.0
11.0,10.0,7.0,9.0
12.0,5.0,8.0,8.0
12.0,13.0,3.0,7.0
8.0,11.0,4.0,3.0
4.0,17.0,5.0,6.0
17.0,29.0,11.0,8.0
17.0,19.0,6.0,6.0
20.0,23.0,14.0,12.0
13.0,16.0,12.0,11.0
12.0,14.0,9.0,5.0
12.0,13.0,9.0,5.0
17.0,42.0,17.0,21.0
28.0,42.0,17.0,17.0
13.0,22.0,5.0,6.0
12.0,35.0,13.0,17.0
11.0,7.0,5.0,5.0
15.0,31.0,8.0,10.0
652.0,401.0,156.0,143.0
24.0,5.0,4.0,3.0
20.0,16.0,4.0,4.0
23.0,26.0,5.0,4.0
20.0,9.0,4.0,5.0
24.0,11.0,9.0,7.0
0.0,0.0,0.0,0.0
15.0,7.0,3.0,0.0
19.0,18.0,5.0,4.0
21.0,13.0,7.0,8.0
11.0,6.0,6.0,3.0
42.0,12.0,6.0,7.0
3.0,7.0,5.0,6.0
27.0,13.0,6.0,5.0
38.0,32.0,9.0,9.0
35.0,33.0,4.0,7.0
14.0,7.0,3.0,5.0
4.0,3.0,4.0,5.0
0.0,0.0,0.0,0.0
26.0,11.0,5.0,4.0
4.0,13.0,5.0,5.0
0.0,0.0,0.0,0.0
20.0,11.0,4.0,5.0
8.0,3.0,3.0,4.0
0.0,0.0,0.0,0.0
6.0,11.0,3.0,5.0
18.0,51.0,26.0,26.0
0.0,15.0,3.0,3.0
0.0,5.0,3.0,3.0
13.0,21.0,11.0,11.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,8.0,3.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1053.0,1029.0,547.0,472.0
212.0,251.0,135.0,127.0
33.0,19.0,13.0,9.0
5.0,5.0,4.0,3.0
5.0,11.0,6.0,4.0
6.0,8.0,3.0,4.0
5.0,12.0,5.0,4.0
14.0,11.0,5.0,6.0
11.0,12.0,8.0,7.0
10.0,8.0,4.0,3.0
9.0,12.0,7.0,5.0
8.0,5.0,7.0,7.0
11.0,6.0,3.0,4.0
6.0,11.0,3.0,5.0
5.0,12.0,4.0,5.0
9.0,6.0,9.0,5.0
4.0,13.0,6.0,5.0
6.0,15.0,5.0,7.0
9.0,15.0,7.0,4.0
8.0,9.0,4.0,7.0
4.0,11.0,5.0,5.0
13.0,16.0,7.0,3.0
4.0,3.0,3.0,3.0
542.0,474.0,217.0,159.0
33.0,34.0,13.0,9.0
28.0,25.0,11.0,7.0
12.0,14.0,9.0,4.0
16.0,12.0,7.0,5.0
33.0,20.0,9.0,7.0
22.0,24.0,12.0,10.0
26.0,30.0,8.0,7.0
30.0,29.0,12.0,10.0
21.0,19.0,6.0,10.0
15.0,11.0,5.0,5.0
31.0,14.0,11.0,7.0
13.0,19.0,6.0,7.0
24.0,22.0,8.0,7.0
31.0,22.0,10.0,7.0
27.0,13.0,9.0,3.0
19.0,17.0,15.0,7.0
22.0,19.0,12.0,9.0
17.0,12.0,10.0,8.0
34.0,37.0,14.0,12.0
20.0,14.0,8.0,6.0
0.0,0.0,0.0,0.0
299.0,304.0,195.0,186.0
31.0,15.0,15.0,10.0
16.0,6.0,6.0,6.0
8.0,12.0,4.0,4.0
10.0,13.0,6.0,8.0
8.0,6.0,7.0,6.0
10.0,12.0,4.0,3.0
4.0,7.0,5.0,3.0
8.0,10.0,8.0,7.0
6.0,5.0,8.0,7.0
11.0,11.0,8.0,6.0
8.0,6.0,8.0,7.0
5.0,6.0,4.0,5.0
5.0,10.0,7.0,6.0
5.0,7.0,5.0,5.0
6.0,8.0,5.0,8.0
14.0,18.0,7.0,13.0
14.0,15.0,5.0,5.0
12.0,5.0,5.0,6.0
8.0,10.0,5.0,7.0
6.0,10.0,10.0,9.0
5.0,6.0,4.0,4.0
4.0,3.0,3.0,3.0
5.0,20.0,6.0,6.0
12.0,12.0,6.0,5.0
10.0,15.0,8.0,7.0
5.0,6.0,4.0,4.0
12.0,4.0,3.0,6.0
4.0,5.0,5.0,5.0
3.0,6.0,4.0,4.0
498.0,1281.0,609.0,799.0
235.0,372.0,203.0,258.0
235.0,372.0,203.0,258.0
0.0,0.0,0.0,0.0
14.0,9.0,8.0,7.0
3.0,6.0,3.0,4.0
14.0,13.0,4.0,4.0
3.0,4.0,6.0,7.0
12.0,8.0,14.0,18.0
15.0,17.0,9.0,9.0
9.0,15.0,7.0,11.0
6.0,15.0,4.0,6.0
8.0,28.0,12.0,17.0
10.0,8.0,6.0,12.0
21.0,13.0,17.0,16.0
12.0,41.0,25.0,28.0
10.0,28.0,8.0,9.0
4.0,18.0,6.0,8.0
6.0,33.0,12.0,13.0
11.0,24.0,10.0,20.0
23.0,7.0,5.0,4.0
12.0,25.0,8.0,12.0
0.0,0.0,3.0,4.0
12.0,35.0,24.0,31.0
1505.0,3460.0,4062.0,4955.0
32.0,95.0,220.0,232.0
32.0,95.0,220.0,232.0
4.0,3.0,3.0,4.0
0.0,0.0,0.0,0.0
9.0,27.0,28.0,30.0
4.0,3.0,21.0,22.0
0.0,0.0,0.0,0.0
0.0,0.0,9.0,9.0
0.0,4.0,11.0,12.0
3.0,3.0,21.0,23.0
251.0,728.0,612.0,810.0
251.0,728.0,612.0,810.0
37.0,126.0,78.0,99.0
23.0,63.0,48.0,76.0
13.0,22.0,24.0,32.0
6.0,43.0,23.0,28.0
5.0,18.0,23.0,32.0
7.0,30.0,18.0,29.0
3.0,14.0,13.0,16.0
12.0,37.0,28.0,17.0
10.0,37.0,21.0,36.0
0.0,0.0,0.0,0.0
3.0,0.0,4.0,6.0
8.0,22.0,12.0,17.0
3.0,11.0,9.0,11.0
3.0,0.0,6.0,7.0
7.0,19.0,16.0,23.0
13.0,8.0,11.0,11.0
19.0,32.0,34.0,59.0
4.0,18.0,8.0,12.0
6.0,9.0,33.0,44.0
3.0,7.0,3.0,4.0
0.0,0.0,0.0,0.0
6.0,4.0,8.0,10.0
7.0,11.0,6.0,7.0
4.0,11.0,9.0,12.0
0.0,7.0,5.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.0,23.0,12.0,19.0
4844.0,9479.0,4304.0,5957.0
3441.0,4764.0,1995.0,2271.0
67.0,140.0,63.0,92.0
9.0,30.0,7.0,14.0
11.0,18.0,9.0,15.0
0.0,5.0,7.0,8.0
39.0,76.0,34.0,41.0
8.0,9.0,6.0,12.0
775.0,1018.0,459.0,535.0
20.0,37.0,12.0,24.0
21.0,13.0,8.0,9.0
26.0,44.0,10.0,14.0
28.0,32.0,17.0,18.0
8.0,21.0,7.0,13.0
11.0,10.0,7.0,7.0
30.0,37.0,15.0,17.0
15.0,14.0,4.0,7.0
23.0,14.0,4.0,3.0
22.0,31.0,22.0,16.0
27.0,23.0,9.0,11.0
13.0,21.0,7.0,6.0
19.0,36.0,15.0,15.0
13.0,57.0,31.0,30.0
16.0,11.0,11.0,14.0
14.0,13.0,12.0,11.0
5.0,14.0,9.0,7.0
20.0,32.0,7.0,9.0
7.0,6.0,4.0,5.0
0.0,0.0,0.0,0.0
36.0,26.0,16.0,14.0
9.0,7.0,0.0,0.0
20.0,14.0,9.0,10.0
30.0,26.0,12.0,9.0
20.0,13.0,12.0,12.0
7.0,26.0,11.0,14.0
4.0,34.0,14.0,18.0
12.0,25.0,14.0,24.0
0.0,8.0,3.0,5.0
37.0,29.0,16.0,14.0
17.0,10.0,3.0,3.0
0.0,0.0,0.0,0.0
17.0,8.0,5.0,8.0
9.0,24.0,11.0,13.0
14.0,31.0,8.0,14.0
25.0,12.0,7.0,6.0
12.0,16.0,6.0,6.0
25.0,27.0,14.0,13.0
20.0,39.0,14.0,19.0
8.0,6.0,3.0,4.0
20.0,37.0,12.0,17.0
14.0,34.0,7.0,13.0
8.0,16.0,5.0,6.0
26.0,32.0,14.0,23.0
7.0,12.0,12.0,13.0
7.0,16.0,6.0,7.0
405.0,549.0,261.0,226.0
13.0,18.0,18.0,19.0
28.0,61.0,24.0,23.0
42.0,35.0,21.0,12.0
9.0,9.0,4.0,5.0
0.0,7.0,7.0,7.0
9.0,13.0,3.0,5.0
6.0,36.0,6.0,8.0
17.0,20.0,8.0,4.0
21.0,29.0,19.0,13.0
29.0,59.0,21.0,30.0
14.0,17.0,5.0,7.0
14.0,20.0,12.0,9.0
11.0,18.0,13.0,9.0
32.0,33.0,26.0,10.0
16.0,15.0,8.0,4.0
10.0,7.0,4.0,3.0
0.0,0.0,0.0,0.0
8.0,5.0,3.0,4.0
0.0,0.0,0.0,0.0
11.0,25.0,7.0,5.0
31.0,19.0,11.0,6.0
0.0,0.0,0.0,0.0
7.0,22.0,17.0,17.0
723.0,847.0,341.0,347.0
24.0,20.0,7.0,5.0
17.0,22.0,7.0,8.0
30.0,23.0,15.0,15.0
28.0,24.0,8.0,8.0
19.0,10.0,13.0,7.0
19.0,16.0,6.0,7.0
15.0,24.0,8.0,8.0
22.0,35.0,17.0,19.0
15.0,28.0,14.0,10.0
27.0,41.0,21.0,17.0
13.0,5.0,8.0,9.0
20.0,22.0,10.0,11.0
21.0,22.0,10.0,9.0
16.0,22.0,8.0,7.0
6.0,18.0,0.0,0.0
50.0,63.0,18.0,28.0
6.0,4.0,12.0,8.0
11.0,19.0,7.0,4.0
29.0,38.0,10.0,11.0
21.0,33.0,9.0,10.0
8.0,3.0,5.0,6.0
29.0,24.0,15.0,10.0
16.0,21.0,8.0,11.0
24.0,20.0,5.0,5.0
0.0,0.0,0.0,0.0
18.0,12.0,3.0,3.0
43.0,51.0,20.0,29.0
7.0,4.0,5.0,3.0
9.0,21.0,9.0,9.0
5.0,3.0,3.0,6.0
15.0,10.0,4.0,6.0
8.0,13.0,5.0,5.0
9.0,13.0,9.0,11.0
8.0,9.0,5.0,3.0
9.0,16.0,6.0,7.0
16.0,46.0,10.0,14.0
429.0,467.0,207.0,211.0
20.0,30.0,10.0,8.0
14.0,10.0,6.0,5.0
21.0,63.0,27.0,26.0
18.0,14.0,8.0,8.0
26.0,19.0,16.0,14.0
22.0,32.0,9.0,10.0
19.0,25.0,7.0,7.0
24.0,16.0,9.0,14.0
30.0,38.0,14.0,12.0
0.0,0.0,0.0,0.0
13.0,12.0,3.0,0.0
20.0,24.0,7.0,7.0
19.0,20.0,9.0,9.0
28.0,17.0,14.0,14.0
13.0,11.0,7.0,7.0
19.0,19.0,10.0,12.0
19.0,28.0,10.0,14.0
27.0,30.0,12.0,11.0
7.0,6.0,3.0,5.0
10.0,5.0,4.0,4.0
0.0,0.0,0.0,0.0
9.0,12.0,11.0,11.0
468.0,833.0,303.0,378.0
36.0,39.0,20.0,26.0
12.0,56.0,12.0,23.0
8.0,20.0,5.0,5.0
11.0,40.0,19.0,27.0
13.0,7.0,4.0,4.0
0.0,0.0,0.0,0.0
14.0,34.0,11.0,19.0
27.0,98.0,40.0,50.0
8.0,7.0,5.0,3.0
8.0,20.0,12.0,10.0
14.0,47.0,13.0,18.0
19.0,13.0,4.0,5.0
21.0,51.0,11.0,16.0
11.0,35.0,12.0,10.0
19.0,18.0,13.0,16.0
18.0,23.0,10.0,9.0
35.0,40.0,14.0,17.0
21.0,25.0,9.0,14.0
14.0,26.0,10.0,10.0
25.0,28.0,17.0,14.0
7.0,11.0,3.0,7.0
0.0,0.0,0.0,0.0
10.0,4.0,4.0,7.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.0,6.0,3.0,4.0
14.0,55.0,13.0,20.0
20.0,23.0,14.0,13.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
298.0,521.0,217.0,249.0
17.0,29.0,9.0,9.0
30.0,48.0,16.0,14.0
10.0,16.0,6.0,8.0
3.0,12.0,8.0,11.0
15.0,20.0,13.0,18.0
17.0,29.0,16.0,15.0
12.0,40.0,12.0,13.0
16.0,22.0,12.0,14.0
5.0,12.0,4.0,5.0
8.0,11.0,8.0,10.0
21.0,33.0,16.0,12.0
28.0,35.0,5.0,10.0
18.0,29.0,6.0,6.0
6.0,22.0,12.0,16.0
11.0,3.0,3.0,4.0
13.0,26.0,18.0,20.0
11.0,23.0,9.0,10.0
5.0,18.0,9.0,10.0
15.0,35.0,10.0,13.0
0.0,0.0,0.0,0.0
5.0,6.0,5.0,5.0
3.0,9.0,10.0,15.0
3.0,9.0,10.0,15.0
10.0,50.0,13.0,23.0
6.0,38.0,10.0,16.0
10.0,60.0,16.0,26.0
5.0,31.0,10.0,14.0
3.0,13.0,3.0,4.0
20.0,31.0,8.0,15.0
6.0,11.0,3.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
84.0,57.0,26.0,48.0
45.0,32.0,21.0,34.0
6.0,0.0,0.0,3.0
15.0,6.0,3.0,5.0
29.0,51.0,22.0,27.0
7.0,23.0,5.0,4.0
6.0,15.0,6.0,6.0
8.0,4.0,8.0,11.0
81.0,80.0,33.0,48.0
17.0,26.0,11.0,13.0
0.0,0.0,0.0,0.0
10.0,11.0,3.0,3.0
4.0,10.0,4.0,7.0
30.0,35.0,13.0,26.0
3.0,0.0,0.0,3.0
18.0,29.0,9.0,16.0
4.0,6.0,3.0,6.0
0.0,0.0,0.0,0.0
6.0,13.0,3.0,3.0
6.0,13.0,3.0,3.0
0.0,0.0,0.0,0.0
3877.0,7341.0,7977.0,7457.0
1137.0,2388.0,1332.0,953.0
389.0,454.0,419.0,284.0
5.0,6.0,11.0,10.0
15.0,3.0,12.0,10.0
12.0,6.0,9.0,9.0
5.0,3.0,6.0,5.0
7.0,19.0,15.0,12.0
9.0,17.0,23.0,15.0
18.0,12.0,15.0,11.0
18.0,18.0,13.0,9.0
11.0,4.0,14.0,14.0
12.0,10.0,10.0,8.0
14.0,7.0,6.0,3.0
16.0,18.0,8.0,4.0
6.0,18.0,13.0,8.0
5.0,5.0,5.0,4.0
11.0,13.0,9.0,3.0
0.0,7.0,8.0,4.0
26.0,55.0,24.0,13.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
12.0,16.0,22.0,10.0
5.0,4.0,10.0,8.0
14.0,36.0,14.0,8.0
5.0,8.0,9.0,5.0
3.0,8.0,5.0,3.0
5.0,14.0,4.0,4.0
10.0,14.0,9.0,6.0
6.0,8.0,5.0,3.0
0.0,0.0,0.0,0.0
14.0,4.0,7.0,3.0
9.0,4.0,12.0,11.0
22.0,8.0,9.0,5.0
12.0,11.0,7.0,3.0
9.0,10.0,13.0,14.0
3.0,7.0,13.0,7.0
8.0,13.0,11.0,4.0
6.0,9.0,7.0,3.0
7.0,5.0,12.0,10.0
7.0,5.0,12.0,10.0
286.0,1171.0,477.0,413.0
23.0,106.0,38.0,32.0
3.0,23.0,8.0,8.0
23.0,118.0,35.0,29.0
12.0,41.0,19.0,15.0
25.0,167.0,51.0,43.0
4.0,31.0,11.0,12.0
7.0,57.0,17.0,16.0
8.0,7.0,14.0,10.0
9.0,57.0,14.0,12.0
14.0,83.0,24.0,14.0
6.0,55.0,15.0,12.0
9.0,68.0,20.0,19.0
8.0,70.0,14.0,15.0
7.0,30.0,6.0,6.0
3.0,8.0,9.0,9.0
18.0,3.0,15.0,16.0
0.0,5.0,17.0,15.0
6.0,9.0,17.0,15.0
8.0,22.0,7.0,4.0
6.0,11.0,7.0,4.0
0.0,4.0,7.0,7.0
0.0,0.0,0.0,0.0
22.0,113.0,28.0,26.0
12.0,12.0,25.0,24.0
13.0,8.0,14.0,11.0
3.0,14.0,3.0,3.0
12.0,11.0,13.0,13.0
455.0,758.0,424.0,246.0
36.0,45.0,15.0,8.0
5.0,6.0,4.0,3.0
5.0,17.0,9.0,8.0
15.0,14.0,10.0,5.0
17.0,25.0,16.0,8.0
6.0,35.0,13.0,10.0
18.0,32.0,17.0,12.0
5.0,37.0,12.0,4.0
17.0,4.0,11.0,5.0
28.0,33.0,9.0,4.0
23.0,22.0,18.0,10.0
6.0,10.0,8.0,5.0
9.0,5.0,10.0,11.0
8.0,17.0,8.0,9.0
7.0,22.0,11.0,7.0
8.0,17.0,10.0,4.0
15.0,55.0,21.0,13.0
13.0,14.0,15.0,7.0
34.0,35.0,26.0,17.0
4.0,13.0,10.0,7.0
13.0,60.0,22.0,7.0
24.0,59.0,34.0,16.0
12.0,25.0,17.0,7.0
13.0,11.0,21.0,22.0
11.0,35.0,11.0,10.0
13.0,7.0,11.0,8.0
4.0,0.0,5.0,3.0
400.0,481.0,1042.0,957.0
91.0,179.0,291.0,298.0
12.0,5.0,8.0,8.0
10.0,10.0,20.0,22.0
3.0,14.0,15.0,17.0
3.0,9.0,9.0,7.0
6.0,13.0,19.0,20.0
3.0,7.0,5.0,6.0
10.0,21.0,11.0,14.0
13.0,22.0,23.0,17.0
160.0,149.0,350.0,317.0
6.0,3.0,13.0,8.0
13.0,5.0,14.0,10.0
12.0,3.0,14.0,16.0
6.0,5.0,16.0,17.0
5.0,3.0,19.0,22.0
3.0,11.0,8.0,6.0
16.0,19.0,40.0,28.0
7.0,4.0,8.0,12.0
18.0,13.0,33.0,40.0
7.0,9.0,12.0,12.0
0.0,3.0,3.0,3.0
5.0,5.0,17.0,16.0
4.0,12.0,18.0,11.0
10.0,4.0,18.0,11.0
7.0,12.0,8.0,6.0
149.0,153.0,401.0,342.0
16.0,14.0,41.0,27.0
4.0,9.0,15.0,16.0
14.0,6.0,22.0,21.0
5.0,11.0,11.0,7.0
6.0,3.0,6.0,5.0
0.0,0.0,3.0,3.0
6.0,6.0,16.0,13.0
0.0,0.0,0.0,0.0
25.0,6.0,48.0,46.0
12.0,6.0,41.0,42.0
11.0,6.0,16.0,14.0
0.0,0.0,0.0,0.0
6.0,11.0,23.0,17.0
5.0,5.0,5.0,3.0
10.0,18.0,15.0,9.0
0.0,25.0,21.0,22.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.0,3.0,9.0,6.0
7.0,0.0,12.0,9.0
269.0,592.0,795.0,716.0
29.0,73.0,228.0,176.0
0.0,0.0,3.0,3.0
0.0,0.0,3.0,4.0
0.0,12.0,9.0,6.0
0.0,0.0,3.0,3.0
0.0,0.0,9.0,9.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,7.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,8.0,8.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,6.0,3.0
5.0,13.0,22.0,24.0
0.0,4.0,6.0,6.0
0.0,0.0,3.0,3.0
158.0,154.0,294.0,264.0
3.0,4.0,6.0,6.0
3.0,8.0,5.0,5.0
21.0,9.0,19.0,16.0
0.0,0.0,4.0,4.0
21.0,27.0,19.0,21.0
5.0,15.0,12.0,9.0
0.0,0.0,0.0,0.0
13.0,29.0,18.0,19.0
0.0,0.0,0.0,0.0
0.0,0.0,5.0,5.0
3.0,0.0,4.0,5.0
0.0,8.0,4.0,3.0
0.0,0.0,0.0,0.0
82.0,365.0,273.0,276.0
3.0,14.0,8.0,8.0
3.0,8.0,7.0,7.0
3.0,21.0,12.0,12.0
7.0,16.0,9.0,10.0
6.0,3.0,6.0,6.0
3.0,18.0,6.0,6.0
0.0,8.0,5.0,5.0
3.0,12.0,8.0,8.0
3.0,4.0,9.0,9.0
4.0,37.0,19.0,19.0
0.0,16.0,8.0,8.0
0.0,0.0,4.0,3.0
3.0,24.0,11.0,11.0
3.0,14.0,10.0,10.0
0.0,4.0,7.0,7.0
3.0,8.0,7.0,7.0
7.0,26.0,11.0,11.0
0.0,0.0,0.0,0.0
0.0,5.0,12.0,12.0
3.0,4.0,15.0,15.0
8.0,14.0,15.0,17.0
8.0,21.0,16.0,16.0
367.0,816.0,768.0,740.0
367.0,816.0,768.0,740.0
3.0,11.0,5.0,8.0
7.0,14.0,10.0,12.0
3.0,25.0,7.0,10.0
5.0,6.0,18.0,18.0
9.0,4.0,29.0,17.0
15.0,25.0,24.0,13.0
11.0,25.0,20.0,23.0
4.0,38.0,9.0,16.0
5.0,27.0,22.0,27.0
13.0,16.0,30.0,33.0
5.0,11.0,8.0,11.0
12.0,15.0,25.0,28.0
14.0,18.0,15.0,19.0
20.0,18.0,23.0,8.0
16.0,56.0,41.0,44.0
4.0,32.0,14.0,17.0
5.0,18.0,8.0,9.0
4.0,8.0,17.0,18.0
6.0,16.0,21.0,26.0
4.0,26.0,15.0,15.0
4.0,20.0,5.0,14.0
17.0,27.0,25.0,11.0
5.0,11.0,15.0,15.0
11.0,45.0,27.0,32.0
9.0,22.0,17.0,19.0
4.0,24.0,12.0,16.0
13.0,32.0,10.0,13.0
7.0,7.0,23.0,12.0
21.0,33.0,28.0,13.0
6.0,9.0,9.0,13.0
14.0,21.0,21.0,31.0
0.0,0.0,0.0,0.0
15.0,24.0,15.0,9.0
0.0,0.0,0.0,0.0
8.0,15.0,12.0,15.0
5.0,20.0,15.0,4.0
8.0,6.0,9.0,6.0
9.0,0.0,18.0,12.0
0.0,0.0,6.0,7.0
9.0,9.0,18.0,20.0
6.0,0.0,16.0,5.0
8.0,9.0,15.0,9.0
289.0,525.0,938.0,852.0
106.0,199.0,321.0,316.0
8.0,10.0,23.0,22.0
4.0,13.0,12.0,12.0
3.0,13.0,10.0,9.0
8.0,11.0,23.0,23.0
4.0,19.0,9.0,8.0
0.0,4.0,9.0,10.0
4.0,5.0,13.0,14.0
5.0,16.0,13.0,14.0
0.0,0.0,3.0,3.0
6.0,0.0,10.0,10.0
3.0,4.0,4.0,4.0
5.0,11.0,22.0,24.0
7.0,3.0,9.0,3.0
7.0,9.0,17.0,12.0
6.0,0.0,5.0,5.0
3.0,7.0,11.0,11.0
3.0,4.0,9.0,8.0
0.0,9.0,7.0,7.0
7.0,6.0,8.0,10.0
4.0,9.0,7.0,7.0
0.0,0.0,3.0,3.0
136.0,225.0,391.0,350.0
6.0,19.0,20.0,21.0
7.0,34.0,26.0,26.0
7.0,6.0,20.0,15.0
3.0,0.0,6.0,4.0
0.0,0.0,4.0,4.0
8.0,6.0,13.0,7.0
4.0,10.0,15.0,15.0
10.0,18.0,19.0,19.0
10.0,13.0,26.0,27.0
3.0,16.0,14.0,12.0
4.0,13.0,24.0,22.0
0.0,15.0,4.0,4.0
6.0,12.0,20.0,20.0
5.0,0.0,5.0,5.0
4.0,0.0,4.0,4.0
4.0,11.0,17.0,17.0
8.0,0.0,16.0,16.0
0.0,7.0,9.0,9.0
8.0,3.0,12.0,9.0
47.0,101.0,226.0,186.0
3.0,0.0,6.0,4.0
5.0,7.0,10.0,7.0
5.0,11.0,6.0,5.0
0.0,0.0,10.0,11.0
3.0,4.0,8.0,8.0
3.0,6.0,10.0,10.0
0.0,4.0,8.0,8.0
0.0,0.0,0.0,0.0
4.0,0.0,5.0,5.0
0.0,0.0,4.0,3.0
0.0,4.0,5.0,4.0
0.0,0.0,5.0,3.0
0.0,0.0,6.0,6.0
2071.0,3527.0,2478.0,2673.0
1276.0,1829.0,1176.0,998.0
458.0,547.0,322.0,265.0
17.0,15.0,20.0,16.0
19.0,19.0,13.0,9.0
38.0,25.0,15.0,8.0
29.0,12.0,18.0,9.0
51.0,53.0,40.0,22.0
17.0,36.0,13.0,10.0
16.0,29.0,8.0,7.0
10.0,8.0,7.0,7.0
14.0,14.0,18.0,13.0
21.0,48.0,13.0,11.0
31.0,45.0,27.0,30.0
36.0,46.0,18.0,21.0
25.0,29.0,15.0,14.0
37.0,36.0,21.0,19.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.0,7.0,7.0,3.0
26.0,35.0,20.0,22.0
0.0,0.0,0.0,0.0
12.0,20.0,5.0,5.0
0.0,0.0,0.0,0.0
20.0,20.0,11.0,12.0
24.0,21.0,11.0,8.0
0.0,0.0,0.0,0.0
313.0,431.0,311.0,287.0
13.0,18.0,10.0,7.0
8.0,13.0,19.0,20.0
0.0,0.0,0.0,0.0
8.0,6.0,10.0,8.0
16.0,20.0,18.0,13.0
21.0,21.0,25.0,21.0
22.0,28.0,13.0,15.0
7.0,18.0,11.0,14.0
6.0,14.0,5.0,4.0
15.0,19.0,14.0,9.0
22.0,11.0,7.0,3.0
14.0,24.0,10.0,8.0
9.0,18.0,10.0,12.0
11.0,11.0,14.0,12.0
16.0,29.0,23.0,23.0
17.0,13.0,13.0,13.0
6.0,27.0,12.0,12.0
6.0,5.0,14.0,12.0
15.0,17.0,13.0,10.0
19.0,25.0,10.0,8.0
23.0,44.0,32.0,33.0
0.0,0.0,0.0,0.0
14.0,22.0,9.0,7.0
269.0,450.0,270.0,230.0
16.0,22.0,9.0,11.0
19.0,42.0,24.0,21.0
22.0,49.0,27.0,21.0
37.0,90.0,40.0,32.0
18.0,27.0,12.0,13.0
0.0,0.0,0.0,0.0
5.0,11.0,9.0,6.0
21.0,26.0,13.0,11.0
9.0,24.0,10.0,4.0
21.0,37.0,40.0,31.0
3.0,13.0,4.0,5.0
